date,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyViibility,HourlyWindSpeed
2018-06-21 19:50:00,29.65,46,46,100.0,6.21,0.0
2018-06-21 20:50:00,29.65,46,46,100.0,6.21,2.0
2018-06-21 21:50:00,29.68,45,46,93.0,6.21,0.0
2018-06-21 22:50:00,29.68,45,46,93.0,6.21,1.0
2018-06-21 23:50:00,29.71,45,45,100.0,6.21,3.0
2018-06-22 00:50:00,29.71,43,45,93.0,6.21,5.0
2018-06-22 01:50:00,29.71,43,45,93.0,6.21,3.0
2018-06-22 02:50:00,29.71,45,46,93.0,6.21,2.0
2018-06-22 03:50:00,29.71,45,46,93.0,6.21,0.0
2018-06-22 04:50:00,29.71,45,46,93.0,6.21,6.0
2018-06-22 05:50:00,29.71,45,46,93.0,6.21,3.0
2018-06-22 06:50:00,29.71,45,46,93.0,6.21,5.0
2018-06-22 07:50:00,29.71,45,48,87.0,6.21,2.0
2018-06-22 08:50:00,29.71,45,48,87.0,6.21,3.0
2018-06-22 09:50:00,29.71,45,48,87.0,6.21,3.0
2018-06-22 10:50:00,29.71,46,50,88.0,6.21,0.0
2018-06-22 11:50:00,29.68,46,50,88.0,6.21,3.0
2018-06-22 12:50:00,29.68,46,50,88.0,6.21,2.0
2018-06-22 13:50:00,29.65,45,48,87.0,6.21,7.0
2018-06-22 14:50:00,29.65,46,48,94.0,6.21,5.0
2018-06-22 15:50:00,29.65,45,48,87.0,6.21,6.0
2018-06-22 16:50:00,29.65,45,48,87.0,6.21,9.0
2018-06-22 17:50:00,29.65,45,48,87.0,6.21,7.0
2018-06-22 18:50:00,29.62,45,48,87.0,6.21,1.0
2018-06-22 19:50:00,29.62,45,46,93.0,6.21,7.0
2018-06-22 20:50:00,29.62,45,46,93.0,6.21,6.0
2018-06-22 21:50:00,29.59,45,46,93.0,6.21,5.0
2018-06-22 22:50:00,29.59,41,46,82.0,6.21,9.0
2018-06-22 23:50:00,29.56,43,45,93.0,6.21,6.0
2018-06-23 00:50:00,29.56,41,45,87.0,6.21,7.0
2018-06-23 01:50:00,29.56,41,45,87.0,6.21,5.0
2018-06-23 02:50:00,29.56,43,45,93.0,5.59,6.0
2018-06-23 03:50:00,29.56,43,45,93.0,6.21,9.0
2018-06-23 04:50:00,29.56,43,45,93.0,6.21,9.0
2018-06-23 05:50:00,29.56,41,43,93.0,6.21,15.0
2018-06-23 06:50:00,29.56,39,43,87.0,6.21,11.0
2018-06-23 07:50:00,29.53,39,43,87.0,6.21,9.0
2018-06-23 08:50:00,29.53,41,43,93.0,6.21,6.0
2018-06-23 09:50:00,29.53,41,43,93.0,6.21,3.0
2018-06-23 10:50:00,29.53,41,43,93.0,6.21,5.0
2018-06-23 11:50:00,29.53,41,43,93.0,6.21,7.0
2018-06-23 12:50:00,29.56,41,43,93.0,6.21,3.0
2018-06-23 13:50:00,29.56,43,45,93.0,6.21,3.0
2018-06-23 14:50:00,29.56,43,45,93.0,6.21,2.0
2018-06-23 15:50:00,29.56,43,45,93.0,6.21,3.0
2018-06-23 16:50:00,29.56,43,45,93.0,6.21,5.0
2018-06-23 17:50:00,29.56,41,45,87.0,6.21,8.0
2018-06-23 18:50:00,29.59,41,43,93.0,6.21,10.0
2018-06-23 19:50:00,29.59,39,43,87.0,6.21,5.0
2018-06-23 20:50:00,29.62,39,41,93.0,6.21,6.0
2018-06-23 21:50:00,29.62,39,41,93.0,6.21,3.0
2018-06-23 22:50:00,29.65,39,41,93.0,6.21,2.0
2018-06-23 23:50:00,29.65,39,41,93.0,6.21,8.0
2018-06-24 00:50:00,29.68,39,41,93.0,6.21,8.0
2018-06-24 01:50:00,29.68,39,41,93.0,6.21,5.0
2018-06-24 02:50:00,29.71,39,41,93.0,6.21,2.0
2018-06-24 03:50:00,29.71,41,43,93.0,6.21,2.0
2018-06-24 04:50:00,29.74,39,43,87.0,6.21,5.0
2018-06-24 05:50:00,29.77,39,45,81.0,6.21,13.0
2018-06-24 06:50:00,29.77,39,45,81.0,6.21,11.0
2018-06-24 07:50:00,29.8,37,45,76.0,6.21,11.0
2018-06-24 08:50:00,29.83,39,46,76.0,6.21,8.0
2018-06-24 09:50:00,29.85,37,48,66.0,6.21,9.0
2018-06-24 10:50:00,29.85,36,50,58.0,6.21,8.0
2018-06-24 11:50:00,29.85,37,52,58.0,6.21,11.0
2018-06-24 12:50:00,29.85,37,52,58.0,6.21,13.0
2018-06-24 13:50:00,29.88,37,50,62.0,6.21,10.0
2018-06-24 14:50:00,29.88,37,50,62.0,6.21,10.0
2018-06-24 15:50:00,29.88,37,50,62.0,6.21,8.0
2018-06-24 16:50:00,29.88,37,50,62.0,6.21,7.0
2018-06-24 17:50:00,29.88,39,52,62.0,6.21,6.0
2018-06-24 18:50:00,29.88,37,52,58.0,6.21,3.0
2018-06-24 19:50:00,29.85,37,52,58.0,6.21,3.0
2018-06-24 20:50:00,29.85,37,50,62.0,6.21,0.0
2018-06-24 21:50:00,29.85,39,48,71.0,6.21,2.0
2018-06-24 22:50:00,29.88,41,48,76.0,6.21,0.0
2018-06-24 23:50:00,29.85,43,45,93.0,6.21,0.0
2018-06-25 00:50:00,29.85,45,45,100.0,6.21,2.0
2018-06-25 01:50:00,29.85,45,45,100.0,6.21,0.0
2018-06-25 02:50:00,29.85,45,45,100.0,6.21,0.0
2018-06-25 03:50:00,29.85,45,45,100.0,6.21,0.0
2018-06-25 04:50:00,29.83,45,46,93.0,6.21,0.0
2018-06-25 05:50:00,29.83,45,46,93.0,6.21,0.0
2018-06-25 06:50:00,29.83,45,48,87.0,6.21,2.0
2018-06-25 07:50:00,29.83,46,50,88.0,6.21,3.0
2018-06-25 08:50:00,29.83,46,54,77.0,6.21,3.0
2018-06-25 09:50:00,29.85,46,54,77.0,6.21,5.0
2018-06-25 10:50:00,29.85,46,55,72.0,6.21,7.0
2018-06-25 11:50:00,29.85,46,55,72.0,6.21,6.0
2018-06-25 12:50:00,29.85,48,57,72.0,6.21,3.0
2018-06-25 13:50:00,29.85,46,57,67.0,6.21,8.0
2018-06-25 14:50:00,29.83,46,57,67.0,6.21,6.0
2018-06-25 15:50:00,29.83,46,59,63.0,6.21,8.0
2018-06-25 16:50:00,29.83,45,57,63.0,6.21,11.0
2018-06-25 17:50:00,29.8,45,57,63.0,6.21,9.0
2018-06-25 18:50:00,29.8,45,55,67.0,6.21,5.0
2018-06-25 19:50:00,29.8,45,57,63.0,6.21,5.0
2018-06-25 20:50:00,29.8,46,55,72.0,6.21,10.0
2018-06-25 21:50:00,29.83,46,54,77.0,6.21,9.0
2018-06-25 22:50:00,29.85,43,54,67.0,6.21,7.0
2018-06-25 23:50:00,29.85,41,52,67.0,6.21,5.0
2018-06-26 00:50:00,29.85,41,50,71.0,6.21,6.0
2018-06-26 01:50:00,29.85,41,52,67.0,6.21,9.0
2018-06-26 02:50:00,29.85,39,52,62.0,6.21,14.0
2018-06-26 03:50:00,29.85,39,52,62.0,6.21,11.0
2018-06-26 04:50:00,29.85,39,52,62.0,6.21,16.0
2018-06-26 05:50:00,29.85,39,54,58.0,6.21,17.0
2018-06-26 06:50:00,29.88,39,54,58.0,6.21,15.0
2018-06-26 07:50:00,29.88,43,50,76.0,6.21,14.0
2018-06-26 08:50:00,29.88,41,54,63.0,6.21,16.0
2018-06-26 09:50:00,29.88,41,57,55.0,6.21,15.0
2018-06-26 10:50:00,29.88,43,50,76.0,6.21,9.0
2018-06-26 11:50:00,29.91,45,50,82.0,6.21,9.0
2018-06-26 12:50:00,29.88,43,50,76.0,6.21,10.0
2018-06-26 13:50:00,29.88,41,50,71.0,6.21,13.0
2018-06-26 14:50:00,29.85,41,54,63.0,6.21,14.0
2018-06-26 15:50:00,29.85,43,54,67.0,6.21,10.0
2018-06-26 16:50:00,29.85,45,52,77.0,6.21,15.0
2018-06-26 17:50:00,29.85,43,54,67.0,6.21,16.0
2018-06-26 18:50:00,29.85,41,54,63.0,6.21,10.0
2018-06-26 19:50:00,29.85,36,54,51.0,6.21,10.0
2018-06-26 20:50:00,29.88,32,50,50.0,6.21,13.0
2018-06-26 21:50:00,29.88,30,50,47.0,6.21,8.0
2018-06-26 22:50:00,29.85,32,50,50.0,6.21,6.0
2018-06-26 23:50:00,29.85,39,48,71.0,6.21,14.0
2018-06-27 00:50:00,29.85,41,46,82.0,6.21,9.0
2018-06-27 01:50:00,29.88,41,46,82.0,6.21,8.0
2018-06-27 02:50:00,29.88,41,45,87.0,6.21,6.0
2018-06-27 03:50:00,29.91,41,45,87.0,6.21,9.0
2018-06-27 04:50:00,29.94,39,45,81.0,6.21,9.0
2018-06-27 05:50:00,29.97,41,45,87.0,6.21,9.0
2018-06-27 06:50:00,29.97,41,45,87.0,6.21,7.0
2018-06-27 07:50:00,30.0,41,46,82.0,6.21,9.0
2018-06-27 08:50:00,30.03,41,46,82.0,6.21,10.0
2018-06-27 09:50:00,30.06,41,48,76.0,6.21,10.0
2018-06-27 10:50:00,30.09,43,48,82.0,6.21,9.0
2018-06-27 11:50:00,30.15,43,48,82.0,6.21,10.0
2018-06-27 12:50:00,30.15,43,52,72.0,6.21,11.0
2018-06-27 13:50:00,30.18,43,52,72.0,6.21,8.0
2018-06-27 14:50:00,30.18,43,50,76.0,6.21,13.0
2018-06-27 15:50:00,30.18,41,50,71.0,6.21,14.0
2018-06-27 16:50:00,30.18,41,48,76.0,6.21,21.0
2018-06-27 17:50:00,30.18,39,48,71.0,6.21,18.0
2018-06-27 18:50:00,30.18,41,48,76.0,6.21,6.0
2018-06-27 19:50:00,30.18,41,48,76.0,6.21,7.0
2018-06-27 20:50:00,30.18,41,46,82.0,6.21,3.0
2018-06-27 21:50:00,30.15,41,46,82.0,6.21,3.0
2018-06-27 22:50:00,30.15,39,46,76.0,6.21,5.0
2018-06-27 23:50:00,30.15,41,45,87.0,6.21,3.0
2018-06-28 00:50:00,30.15,41,43,93.0,6.21,3.0
2018-06-28 01:50:00,30.15,41,43,93.0,6.21,2.0
2018-06-28 02:50:00,30.15,39,43,87.0,6.21,3.0
2018-06-28 03:50:00,30.12,41,43,93.0,6.21,2.0
2018-06-28 04:50:00,30.12,41,43,93.0,6.21,5.0
2018-06-28 05:50:00,30.12,41,45,87.0,6.21,7.0
2018-06-28 06:50:00,30.12,39,46,76.0,6.21,3.0
2018-06-28 07:50:00,30.09,41,46,82.0,6.21,3.0
2018-06-28 08:50:00,30.09,39,46,76.0,6.21,5.0
2018-06-28 09:50:00,30.09,43,46,87.0,6.21,5.0
2018-06-28 10:50:00,30.09,39,50,67.0,6.21,0.0
2018-06-28 11:50:00,30.09,39,50,67.0,6.21,7.0
2018-06-28 12:50:00,30.06,39,52,62.0,6.21,8.0
2018-06-28 13:50:00,30.06,39,52,62.0,6.21,10.0
2018-06-28 14:50:00,30.06,37,52,58.0,6.21,11.0
2018-06-28 15:50:00,30.06,37,50,62.0,6.21,13.0
2018-06-28 16:50:00,30.06,39,50,67.0,6.21,11.0
2018-06-28 17:50:00,30.06,39,50,67.0,6.21,10.0
2018-06-28 18:50:00,30.09,39,50,67.0,6.21,10.0
2018-06-28 19:50:00,30.09,37,48,66.0,6.21,10.0
2018-06-28 20:50:00,30.09,39,46,76.0,6.21,9.0
2018-06-28 21:50:00,30.09,39,46,76.0,6.21,5.0
2018-06-28 22:50:00,30.09,41,45,87.0,6.21,0.0
2018-06-28 23:50:00,30.09,39,45,81.0,6.21,10.0
2018-06-29 00:50:00,30.09,37,46,71.0,6.21,8.0
2018-06-29 01:50:00,30.09,37,46,71.0,6.21,14.0
2018-06-29 02:50:00,30.09,39,43,87.0,6.21,7.0
2018-06-29 03:50:00,30.09,39,43,87.0,6.21,5.0
2018-06-29 04:50:00,30.09,37,45,76.0,6.21,17.0
2018-06-29 05:50:00,30.09,39,45,81.0,6.21,8.0
2018-06-29 06:50:00,30.09,39,45,81.0,6.21,5.0
2018-06-29 07:50:00,30.12,39,45,81.0,6.21,10.0
2018-06-29 08:50:00,30.12,39,45,81.0,6.21,8.0
2018-06-29 09:50:00,30.12,37,46,71.0,6.21,15.0
2018-06-29 10:50:00,30.12,37,46,71.0,6.21,11.0
2018-06-29 11:50:00,30.12,37,46,71.0,6.21,16.0
2018-06-29 12:50:00,30.15,37,46,71.0,6.21,15.0
2018-06-29 13:50:00,30.15,37,46,71.0,6.21,15.0
2018-06-29 14:50:00,30.15,39,46,76.0,6.21,16.0
2018-06-29 15:50:00,30.18,39,46,76.0,6.21,14.0
2018-06-29 16:50:00,30.18,39,45,81.0,6.21,18.0
2018-06-29 17:50:00,30.18,37,46,71.0,6.21,14.0
2018-06-29 18:50:00,30.18,39,46,76.0,6.21,13.0
2018-06-29 19:50:00,30.21,39,45,81.0,6.21,11.0
2018-06-29 20:50:00,30.21,39,45,81.0,6.21,9.0
2018-06-29 21:50:00,30.21,39,43,87.0,6.21,15.0
2018-06-29 22:50:00,30.24,39,43,87.0,6.21,10.0
2018-06-29 23:50:00,30.24,39,43,87.0,6.21,8.0
2018-06-30 00:50:00,30.24,39,43,87.0,6.21,8.0
2018-06-30 01:50:00,30.27,39,43,87.0,6.21,6.0
2018-06-30 02:50:00,30.27,39,43,87.0,6.21,6.0
2018-06-30 03:50:00,30.27,39,43,87.0,6.21,5.0
2018-06-30 04:50:00,30.27,39,43,87.0,6.21,6.0
2018-06-30 05:50:00,30.27,39,43,87.0,6.21,10.0
2018-06-30 06:50:00,30.27,39,45,81.0,6.21,3.0
2018-06-30 07:50:00,30.27,39,46,76.0,6.21,0.0
2018-06-30 08:50:00,30.27,39,46,76.0,6.21,7.0
2018-06-30 09:50:00,30.3,39,48,71.0,6.21,9.0
2018-06-30 10:50:00,30.3,39,48,71.0,6.21,13.0
2018-06-30 11:50:00,30.3,39,48,71.0,6.21,14.0
2018-06-30 12:50:00,30.3,41,48,76.0,6.21,13.0
2018-06-30 13:50:00,30.3,39,50,67.0,6.21,10.0
2018-06-30 14:50:00,30.3,37,52,58.0,6.21,9.0
2018-06-30 15:50:00,30.3,37,52,58.0,6.21,8.0
2018-06-30 16:50:00,30.3,37,52,58.0,6.21,11.0
2018-06-30 17:50:00,30.3,39,52,62.0,6.21,9.0
2018-06-30 18:50:00,30.3,39,50,67.0,6.21,10.0
2018-06-30 19:50:00,30.3,39,50,67.0,6.21,5.0
2018-06-30 20:50:00,30.33,41,50,71.0,6.21,2.0
2018-06-30 21:50:00,30.33,41,50,71.0,6.21,3.0
2018-06-30 22:50:00,30.33,41,48,76.0,6.21,3.0
2018-06-30 23:50:00,30.33,39,48,71.0,6.21,3.0
2018-07-01 00:50:00,30.36,43,48,82.0,6.21,0.0
2018-07-01 01:50:00,30.36,39,48,71.0,6.21,5.0
2018-07-01 02:50:00,30.36,41,46,82.0,6.21,3.0
2018-07-01 03:50:00,30.36,41,48,76.0,6.21,2.0
2018-07-01 04:50:00,30.36,41,48,76.0,6.21,2.0
2018-07-01 05:50:00,30.36,43,50,76.0,6.21,0.0
2018-07-01 06:50:00,30.36,41,54,63.0,6.21,2.0
2018-07-01 07:50:00,30.33,39,57,51.0,6.21,3.0
2018-07-01 08:50:00,30.33,39,59,48.0,6.15,3.0
2018-07-01 09:50:00,30.33,41,61,48.0,6.21,3.0
2018-07-01 10:50:00,30.3,39,63,42.0,6.15,3.0
2018-07-01 11:50:00,30.27,37,64,37.0,6.15,7.0
2018-07-01 12:50:00,30.27,39,66,37.0,6.15,5.0
2018-07-01 13:50:00,30.27,41,70,35.0,6.15,3.0
2018-07-01 14:50:00,30.24,41,70,35.0,6.15,5.0
2018-07-01 15:50:00,30.24,41,72,33.0,6.15,1.0
2018-07-01 16:50:00,30.24,43,70,38.0,6.15,9.0
2018-07-01 17:50:00,30.21,45,70,40.0,6.15,7.0
2018-07-01 18:50:00,30.21,45,70,40.0,6.15,3.0
2018-07-01 19:50:00,30.21,45,66,46.0,6.15,3.0
2018-07-01 20:50:00,30.21,46,64,52.0,6.15,0.0
2018-07-01 21:50:00,30.18,50,63,64.0,6.15,0.0
2018-07-01 22:50:00,30.18,50,55,82.0,6.21,0.0
2018-07-01 23:50:00,30.18,48,52,88.0,6.21,3.0
2018-07-02 00:50:00,30.18,48,50,94.0,6.21,2.0
2018-07-02 01:50:00,30.18,46,50,88.0,6.21,0.0
2018-07-02 02:50:00,30.18,48,52,88.0,6.21,1.0
2018-07-02 03:50:00,30.18,50,55,82.0,6.21,0.0
2018-07-02 04:50:00,30.15,48,59,68.0,6.15,3.0
2018-07-02 05:50:00,30.15,50,63,64.0,6.15,2.0
2018-07-02 06:50:00,30.15,48,68,49.0,6.15,2.0
2018-07-02 07:50:00,30.12,45,72,38.0,6.15,7.0
2018-07-02 08:50:00,30.12,41,73,31.0,6.15,8.0
2018-07-02 09:50:00,30.12,41,75,29.0,6.15,8.0
2018-07-02 10:50:00,30.12,43,75,31.0,6.15,9.0
2018-07-02 11:50:00,30.12,41,77,28.0,6.15,9.0
2018-07-02 12:50:00,30.09,41,75,29.0,6.15,11.0
2018-07-02 13:50:00,30.09,39,75,27.0,6.15,9.0
2018-07-02 14:50:00,30.09,39,77,26.0,6.15,10.0
2018-07-02 15:50:00,30.06,37,75,25.0,6.15,10.0
2018-07-02 16:50:00,30.06,39,73,29.0,6.15,9.0
2018-07-02 17:50:00,30.06,37,72,29.0,6.15,10.0
2018-07-02 18:50:00,30.03,36,72,27.0,6.15,8.0
2018-07-02 19:50:00,30.03,36,70,29.0,6.15,5.0
2018-07-02 20:50:00,30.0,36,68,30.0,6.15,5.0
2018-07-02 21:50:00,30.0,41,63,45.0,6.15,3.0
2018-07-02 22:50:00,30.0,46,59,63.0,6.21,1.0
2018-07-02 23:50:00,29.97,46,54,77.0,6.21,1.0
2018-07-03 00:50:00,29.97,48,54,82.0,6.21,0.0
2018-07-03 01:50:00,29.97,48,54,82.0,6.21,0.0
2018-07-03 02:50:00,29.97,48,52,88.0,6.21,2.0
2018-07-03 03:50:00,29.94,46,59,63.0,6.21,3.0
2018-07-03 04:50:00,29.94,46,61,59.0,6.21,6.0
2018-07-03 05:50:00,29.97,45,61,55.0,6.21,9.0
2018-07-03 06:50:00,29.97,46,63,56.0,6.21,9.0
2018-07-03 07:50:00,29.97,43,64,46.0,6.21,16.0
2018-07-03 08:50:00,29.97,41,64,43.0,6.21,14.0
2018-07-03 09:50:00,29.97,45,64,49.0,6.21,16.0
2018-07-03 10:50:00,29.97,45,66,46.0,6.21,16.0
2018-07-03 11:50:00,29.97,46,63,56.0,6.21,17.0
2018-07-03 12:50:00,29.97,45,61,55.0,6.21,18.0
2018-07-03 13:50:00,29.97,46,61,59.0,6.21,14.0
2018-07-03 14:50:00,29.97,46,57,67.0,6.21,11.0
2018-07-03 15:50:00,29.97,46,57,67.0,6.21,6.0
2018-07-03 16:50:00,29.97,46,55,72.0,6.21,8.0
2018-07-03 17:50:00,29.97,48,55,77.0,6.21,11.0
2018-07-03 18:50:00,29.97,46,54,77.0,6.21,9.0
2018-07-03 19:50:00,29.97,46,54,77.0,6.21,8.0
2018-07-03 20:50:00,29.97,46,52,82.0,6.21,7.0
2018-07-03 21:50:00,29.97,48,52,88.0,6.21,5.0
2018-07-03 22:50:00,30.0,48,52,88.0,6.21,5.0
2018-07-03 23:50:00,30.0,48,52,88.0,6.21,8.0
2018-07-04 00:50:00,29.97,48,52,88.0,6.21,8.0
2018-07-04 01:50:00,29.97,48,52,88.0,6.21,7.0
2018-07-04 02:50:00,29.97,48,52,88.0,6.21,8.0
2018-07-04 03:50:00,29.97,48,52,88.0,6.21,9.0
2018-07-04 04:50:00,29.97,48,50,94.0,6.21,11.0
2018-07-04 05:50:00,29.97,48,52,88.0,6.21,8.0
2018-07-04 06:50:00,30.0,48,50,94.0,6.21,6.0
2018-07-04 07:50:00,30.0,46,52,82.0,6.21,11.0
2018-07-04 08:50:00,30.0,48,50,94.0,6.21,9.0
2018-07-04 09:50:00,30.0,46,50,88.0,6.21,14.0
2018-07-04 10:50:00,30.0,46,52,82.0,6.21,13.0
2018-07-04 11:50:00,30.0,46,52,82.0,6.21,11.0
2018-07-04 12:50:00,30.0,46,52,82.0,6.21,13.0
2018-07-04 13:50:00,30.0,46,54,77.0,6.21,9.0
2018-07-04 14:50:00,30.0,46,54,77.0,6.21,9.0
2018-07-04 15:50:00,30.0,46,55,72.0,6.21,8.0
2018-07-04 16:50:00,30.0,46,54,77.0,6.21,7.0
2018-07-04 17:50:00,30.0,46,54,77.0,6.21,9.0
2018-07-04 18:50:00,30.0,46,54,77.0,6.21,9.0
2018-07-04 19:50:00,30.0,46,54,77.0,6.21,7.0
2018-07-04 20:50:00,30.0,46,54,77.0,6.21,7.0
2018-07-04 21:50:00,30.0,46,52,82.0,6.21,8.0
2018-07-04 22:50:00,30.0,46,50,88.0,6.21,3.0
2018-07-04 23:50:00,30.0,46,50,88.0,6.21,5.0
2018-07-05 00:50:00,30.0,46,48,94.0,6.21,3.0
2018-07-05 01:50:00,29.97,46,48,94.0,6.21,0.0
2018-07-05 02:50:00,29.97,46,48,94.0,6.21,0.0
2018-07-05 03:50:00,29.97,46,50,88.0,6.21,1.0
2018-07-05 04:50:00,29.97,48,52,88.0,6.21,2.0
2018-07-05 05:50:00,29.94,48,54,82.0,6.21,2.0
2018-07-05 06:50:00,29.91,48,55,77.0,6.21,3.0
2018-07-05 07:50:00,29.91,48,59,68.0,6.21,3.0
2018-07-05 08:50:00,29.88,50,61,68.0,6.15,3.0
2018-07-05 09:50:00,29.85,50,63,64.0,6.21,3.0
2018-07-05 10:50:00,29.85,50,66,56.0,6.21,5.0
2018-07-05 11:50:00,29.83,50,68,53.0,6.21,8.0
2018-07-05 12:50:00,29.8,52,70,53.0,6.21,9.0
2018-07-05 13:50:00,29.8,50,70,50.0,6.21,8.0
2018-07-05 14:50:00,29.8,50,68,53.0,6.21,8.0
2018-07-05 15:50:00,29.8,52,66,60.0,6.21,14.0
2018-07-05 16:50:00,29.77,52,68,56.0,6.21,10.0
2018-07-05 17:50:00,29.77,52,68,56.0,6.21,11.0
2018-07-05 18:50:00,29.77,50,66,56.0,6.21,11.0
2018-07-05 19:50:00,29.77,50,64,60.0,6.21,11.0
2018-07-05 20:50:00,29.77,50,63,64.0,6.21,9.0
2018-07-05 21:50:00,29.77,50,63,64.0,6.21,7.0
2018-07-05 22:50:00,29.77,50,57,77.0,6.21,2.0
2018-07-05 23:50:00,29.77,50,54,88.0,6.21,0.0
2018-07-06 00:50:00,29.77,50,52,94.0,6.21,3.0
2018-07-06 01:50:00,29.77,50,52,94.0,6.21,1.0
2018-07-06 02:50:00,29.8,50,52,94.0,6.21,2.0
2018-07-06 03:50:00,29.8,50,55,82.0,6.21,0.0
2018-07-06 04:50:00,29.77,52,55,88.0,6.21,2.0
2018-07-06 05:50:00,29.8,54,59,82.0,6.21,0.0
2018-07-06 06:50:00,29.8,52,61,72.0,6.15,1.0
2018-07-06 07:50:00,29.8,52,63,68.0,6.15,2.0
2018-07-06 08:50:00,29.83,54,63,73.0,6.21,2.0
2018-07-06 09:50:00,29.83,52,63,68.0,6.21,3.0
2018-07-06 10:50:00,29.83,52,63,68.0,6.21,9.0
2018-07-06 11:50:00,29.85,52,61,72.0,6.21,9.0
2018-07-06 12:50:00,29.88,50,59,72.0,6.21,8.0
2018-07-06 13:50:00,29.88,48,57,72.0,6.21,10.0
2018-07-06 14:50:00,29.91,48,57,72.0,6.21,9.0
2018-07-06 15:50:00,29.91,48,55,77.0,6.21,7.0
2018-07-06 16:50:00,29.94,50,54,88.0,6.21,5.0
2018-07-06 17:50:00,29.94,52,54,94.0,5.59,5.0
2018-07-06 18:50:00,29.97,50,52,94.0,6.21,5.0
2018-07-06 19:50:00,29.97,50,52,94.0,5.59,5.0
2018-07-06 20:50:00,29.97,50,50,100.0,6.21,3.0
2018-07-06 21:50:00,30.0,50,50,100.0,6.21,3.0
2018-07-06 22:50:00,30.0,50,50,100.0,2.61,0.0
2018-07-06 23:50:00,30.0,48,50,94.0,6.21,3.0
2018-07-07 00:50:00,30.03,48,50,94.0,4.97,2.0
2018-07-07 01:50:00,30.03,48,50,94.0,1.62,3.0
2018-07-07 02:50:00,30.03,48,48,100.0,2.73,3.0
2018-07-07 03:50:00,30.03,48,48,100.0,2.98,2.0
2018-07-07 04:50:00,30.03,48,48,100.0,6.21,2.0
2018-07-07 05:50:00,30.03,48,50,94.0,6.21,0.0
2018-07-07 06:50:00,30.06,48,50,94.0,6.21,2.0
2018-07-07 07:50:00,30.06,50,52,94.0,6.21,1.0
2018-07-07 08:50:00,30.06,48,52,88.0,6.21,0.0
2018-07-07 09:50:00,30.06,48,52,88.0,6.21,5.0
2018-07-07 10:50:00,30.09,48,52,88.0,6.21,6.0
2018-07-07 11:50:00,30.09,48,54,82.0,6.21,2.0
2018-07-07 12:50:00,30.09,48,54,82.0,6.21,2.0
2018-07-07 13:50:00,30.09,50,54,88.0,6.21,2.0
2018-07-07 14:50:00,30.12,50,54,88.0,6.21,5.0
2018-07-07 15:50:00,30.12,48,54,82.0,6.21,6.0
2018-07-07 16:50:00,30.12,48,55,77.0,6.21,5.0
2018-07-07 17:50:00,30.12,46,54,77.0,6.21,3.0
2018-07-07 18:50:00,30.15,48,54,82.0,6.21,0.0
2018-07-07 19:50:00,30.15,48,54,82.0,6.21,0.0
2018-07-07 20:50:00,30.15,46,52,82.0,6.21,6.0
2018-07-07 21:50:00,30.15,46,52,82.0,6.21,2.0
2018-07-07 22:50:00,30.15,45,50,82.0,6.21,3.0
2018-07-07 23:50:00,30.15,41,52,67.0,6.21,6.0
2018-07-08 00:50:00,30.15,41,50,71.0,6.21,3.0
2018-07-08 01:50:00,30.15,45,48,87.0,6.21,1.0
2018-07-08 02:50:00,30.15,45,46,93.0,6.21,2.0
2018-07-08 03:50:00,30.12,45,46,93.0,6.21,1.0
2018-07-08 04:50:00,30.12,45,52,77.0,6.21,0.0
2018-07-08 05:50:00,30.12,43,55,63.0,6.21,1.0
2018-07-08 06:50:00,30.09,43,55,63.0,6.21,7.0
2018-07-08 07:50:00,30.09,41,59,51.0,6.21,2.0
2018-07-08 08:50:00,30.06,43,61,52.0,6.21,5.0
2018-07-08 09:50:00,30.03,41,61,48.0,6.21,7.0
2018-07-08 10:50:00,30.03,43,61,52.0,6.21,7.0
2018-07-08 11:50:00,30.0,43,63,49.0,6.21,5.0
2018-07-08 12:50:00,30.0,46,63,56.0,6.21,10.0
2018-07-08 13:50:00,30.0,46,61,59.0,6.21,13.0
2018-07-08 14:50:00,30.0,46,63,56.0,6.21,10.0
2018-07-08 15:50:00,30.0,46,61,59.0,6.21,10.0
2018-07-08 16:50:00,30.0,45,61,55.0,6.21,10.0
2018-07-08 17:50:00,30.0,46,59,63.0,6.21,7.0
2018-07-08 18:50:00,30.03,46,57,67.0,6.21,5.0
2018-07-08 19:50:00,30.03,46,55,72.0,6.21,8.0
2018-07-08 20:50:00,30.03,46,54,77.0,6.21,7.0
2018-07-08 21:50:00,30.03,48,52,88.0,6.21,5.0
2018-07-08 22:50:00,30.03,46,54,77.0,6.21,7.0
2018-07-08 23:50:00,30.06,46,52,82.0,6.21,6.0
2018-07-09 00:50:00,30.06,48,52,88.0,6.21,5.0
2018-07-09 01:50:00,30.06,48,52,88.0,6.21,6.0
2018-07-09 02:50:00,30.09,48,52,88.0,6.21,3.0
2018-07-09 03:50:00,30.09,48,52,88.0,6.21,1.0
2018-07-09 04:50:00,30.09,48,54,82.0,6.21,2.0
2018-07-09 05:50:00,30.12,48,55,77.0,6.21,0.0
2018-07-09 06:50:00,30.12,48,59,68.0,6.21,2.0
2018-07-09 07:50:00,30.12,48,61,63.0,6.21,5.0
2018-07-09 08:50:00,30.15,48,61,63.0,6.21,5.0
